authorName,authorProfileId,postedAtISO,numLikes,numComments,numShares,type,text,url
Fidji Simo,fidjisimo,2023-09-22T16:06:08.963Z,854,12,3,article,"On the heels of our public debut earlier this week, I’m thrilled to welcome a new (but very familiar!) face to Instacart’s Board of Directors - Ravi Gupta, Partner at Sequoia Capital. 

Sequoia has been a long-term investor and a critical partner that has supported Instacart at every turn. As Instacart’s former CFO and COO, Ravi also has a deep understanding of our business. 

On a personal note, Ravi was incredibly helpful when I joined Instacart as CEO years ago, and he quickly became a trusted advisor on the business.

Welcome, Ravi - we’re thrilled to have you back at our table!",https://www.linkedin.com/posts/fidjisimo_instacart-names-sequoia-partner-ex-coo-ravi-activity-7111017838257086464-14LV?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADDbKyUBliJAU6h5u1uTmkzg1K3FEkbghHU
Fidji Simo,fidjisimo,2024-11-22T00:04:35.265Z,806,44,12,article,"This summer, I had the pleasure of welcoming Bloomberg and Emily Chang to my hometown of Sète, making them discover our wonderful food specialties and fish market, all while discussing about technology and the future of Instacart. Excited to see this episode live today, and thanks Emily and team for the experience!",https://www.linkedin.com/posts/fidjisimo_instacarts-ceo-brings-french-style-to-silicon-activity-7265515471959912448-OwVL?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADVQx30BSKw-4RPuvwIzJnoG8AqJtvBc4vY
Fidji Simo,fidjisimo,2025-12-08T12:00:13.727Z,767,64,24,text,"Some highlights of our Enterprise report:
• 75% of workers say AI improves the speed or quality of their work, saving 40–60 minutes a day
• Heavy users save 10+ hours per week
• Coding-related messages from non-technical roles are up 36%
• 75% say they can now complete tasks they previously couldn’t

https://lnkd.in/gYKyaqra",https://www.linkedin.com/posts/fidjisimo_some-highlights-of-our-enterprise-report-activity-7403765345716731904-IRKJ?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAAZHa_MBjyPSifUwtJTumM7WvyEQp1ka14g
Fidji Simo,fidjisimo,2024-06-19T13:34:46.118Z,811,19,12,image,"Big week for Instacart in Cannes! Retail media was the topic all brands wanted to talk about; between ads on Instacart across our 1,500+ retailers, ads on retailers’ sites that we power, ads on our Caper carts in-store, and our retail media data powering ads on Google, YouTube, NBCu and more, Instacart is at the center of this conversation. We’re also starting to see real convergence of retail media teams and budgets with digital media ones, and CMOs and Chief Commercial Officers aligning their strategies more aggressively. It reminds me of the similar journey we went through at Facebook, where social/digital started as a small budget on the side, then became the heart of most media departments. It was incredibly fun to talk about these trends at WPP Beach with Adam Gerhart, and I’m so proud of the team for showcasing our work so well.",https://www.linkedin.com/posts/fidjisimo_big-week-for-instacart-in-cannes-retail-activity-7209186853621571584-JqBc?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFsquNIBL-Bah7UT0aAl0gV3gz4HeyE43g0
Fidji Simo,fidjisimo,2025-06-12T14:57:09.279Z,764,34,2,article,"I was honored to speak at VivaTech today. I joined the wonderful Anthony Morel for a conversation about what it means to build at the intersection of retail, AI, and everyday life. We covered the transformation of Instacart into a grocery technology company, the future of in-store shopping powered by products like Instacart’s Caper Carts, how AI can be an augmentation layer, and the responsibility we carry as AI capabilities advance globally.

Merci to the VivaTech team and also to Thomas Urbain for a well-timed look at my career journey in AFP today - and thanks to my amazing colleagues David Marcus and Julien Codorniou for their contributions; very lucky to have worked with brilliant, supportive people throughout my career.",https://www.linkedin.com/posts/fidjisimo_from-fishing-family-to-big-tech-french-ceo-activity-7338942442626347009-ICjG?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE8SUUgBx-GWgM3RlL9OxgG4agNJ3pLcPEE
Fidji Simo,fidjisimo,2025-06-18T10:16:35.739Z,760,29,14,article,"I had the privilege of delivering the commencement speech for the HEC Paris Class of 2025. These students are entering the workforce at a time of great transformation; in my speech, I give them some guidance on how to embrace this moment as the greatest accelerant to human potential, reconnect with their own power to create, and usher in their own golden age of creation. I can’t wait to see what they put out into the world!",https://www.linkedin.com/posts/fidjisimo_the-golden-age-of-creation-fidji-simo-activity-7341046164835680256--O1V?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE8SUUgBx-GWgM3RlL9OxgG4agNJ3pLcPEE
Fidji Simo,fidjisimo,2024-09-03T20:18:20.891Z,717,48,13,article,"Paul Graham’s “founder mode” essay made the rounds in the Valley (and beyond) this weekend. There is such magic in many founder-driven companies, but I strongly believe that we need non-founders to also act with a founder-mode mindset. With the right incentives, founder-led tech companies could become breeding grounds for other founder-mode leaders and CEOs. I saw this first hand at Meta, where Zuck made bets on entrepreneurial people and rewarded those of us who brought new products and businesses from 0-to-1, more than he valued team size or other “manager mode” proxies for success. I wrote more about this The Information today:",https://www.linkedin.com/posts/fidjisimo_founder-mode-shouldnt-be-just-for-founders-activity-7236829895526400001-G1J1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADRLxmYBjQllh69blscrM6WMVeCVic4YoOs
Fidji Simo,fidjisimo,2024-01-08T20:07:54.559Z,703,30,24,article,"The future of grocery isn’t going to be a choice between offline and online — it's going to be omnichannel. Retailers and brands who create a seamless experience across online and the store will gain an edge, and Instacart's technologies are helping them gain that edge. Introducing ads to our in-store Caper Carts marks the next, exciting phase of our Connected Stores strategy. With ads on Caper Carts, we’re combining the best of in-store shopping — getting inspired as you browse the aisles — with the best of online advertising: personalization, measurability, and targetability. I caught up with Caroline Hyde to share more on our strategy - thanks for the great conversation, Caroline!",https://www.linkedin.com/posts/fidjisimo_self-checkout-carts-lead-to-more-sales-says-activity-7150216568621158400-XdhE?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC2YztMBWYYcZ4Slj-rXHa8LaAFoM32zLlU
Fidji Simo,fidjisimo,2025-01-10T05:52:39.851Z,649,12,56,image,"It has been beyond devastating to see the extreme damage caused by the Los Angeles wildfires. To help do our part and offer support, Instacart is waiving delivery fees on groceries and other essential goods for orders over $10 in Los Angeles County. We hope that this provides some small relief to those navigating such a difficult time. Please share with whoever needs this.",https://www.linkedin.com/posts/fidjisimo_it-has-been-beyond-devastating-to-see-the-activity-7283360073676922880-XRkM?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE0Wae8Bdw49TBBX9odwCVUCDyBMCOF71rc
Fidji Simo,fidjisimo,2024-08-09T23:02:26.264Z,621,26,12,article,"When you focus on the obstacles, they look bigger and things get harder. When you focus on your destination, the obstacles look smaller and you can find solutions to each one. Thank you, Chief, for the opportunity to talk about the importance of this mindset throughout my life!",https://www.linkedin.com/posts/fidjisimo_chief-why-instacart-ceo-fidji-simo-believes-activity-7227811493373747200-8fmP?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADRLxmYBjQllh69blscrM6WMVeCVic4YoOs
Fidji Simo,fidjisimo,2023-05-31T15:32:22.865Z,552,82,32,article,"So happy to see our Ask Instacart feature live in the app for consumers, and even more excited to see all the ways it will help make meal planning easier, faster and more inspiring for families (mine included!). More on the new feature and our partnership with OpenAI from Instacart Chief Architect JJ Zhuang via TechCrunch below. There’s so much more to come with AI and the future of food, health and Instacart - proud of this first step.",https://www.linkedin.com/posts/fidjisimo_instacart-launches-new-in-app-ai-search-tool-activity-7069697123507703808-MF3J?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADDbKyUBliJAU6h5u1uTmkzg1K3FEkbghHU
Fidji Simo,fidjisimo,2025-06-02T15:00:04.049Z,546,40,8,article,"As much as it is important to celebrate successes, leadership is also about reflecting on the failures, pivots, and things that require many tries to get right. Hard things often do. 

After being diagnosed with POTS, I embarked on a mission to find cures for neuroimmune conditions, which are debilitating, and chronically understudied. I asked so many pharma companies why they weren't prioritizing conditions that affect 10s of millions of people in the U.S. alone, and the answer was clear: there simply was not enough high-quality data on the biological mechanisms behind these conditions, preventing pharma from identifying good targets and drugs. 

We decided to change this. In 2023, we proudly opened the doors to Metrodora, a state-of-the-art institute in Salt Lake City, to provide multidisciplinary clinical care for these patients, and allow them to volunteer their data and participate in research.

For two years, we tried everything to make the clinic work. We poured tens of millions of dollars into it, tried to reinvent how care can be delivered, explored every possible business model. Yet we could not find a way to make it sustainable. We offered insurance for everyone to have access, but insurance covers only a very small % of the cost of giving these complex patients the care that they so rightfully deserve. While the clinic was supposed to help fund the much-needed research, all of our funds were spent trying to keep the clinic alive instead, with no hope for sustainability and without being able to live up to the level of care we so badly wanted to give patients. 

This month we made the difficult decision to stop clinical services and to focus entirely on research. Research is critical and cures are what patients ultimately need. Yet I am still very disappointed that we couldn't crack a clinical model to help patients in the meantime, despite our determination. I really hope to see structural changes to the healthcare system, so other people can pick up that fight and make it happen better than we could. 

As for what's next: we’re going back to the core priority of gathering high quality data to understand these conditions better, and we’ve made tremendous progress there. With the right data, AI provides an incredible opportunity to uncover new biological mechanisms. We’re more determined than ever to build the most comprehensive data platform for neuroimmune conditions. We’ll continue to use our clinic as a clinical trial site and partner with other clinics as well. We’ll have more to announce on this soon. 

I'm really hopeful that the advances in AI will allow us to understand biology much faster and accelerate the timeline for cures. Too many patients are living with debilitating symptoms (see article below) because treatments are not coming fast enough. So no matter what the obstacles, failures, bumps in the roads are, I will never stop fighting until we've eradicated these and all diseases.",https://www.linkedin.com/posts/fidjisimo_ignored-blamed-and-sometimes-left-to-die-activity-7335319297008771075-hqaT?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE8SUUgBx-GWgM3RlL9OxgG4agNJ3pLcPEE
Fidji Simo,fidjisimo,2024-05-15T18:10:35.707Z,554,24,6,article,Thanks Chief for including me in your top 50 execs for The New Era of Leadership awards!,https://www.linkedin.com/posts/fidjisimo_fidji-simo-the-new-era-of-leadership-activity-7196572692332838912-MhbE?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFsquNIBL-Bah7UT0aAl0gV3gz4HeyE43g0
Fidji Simo,fidjisimo,2024-06-26T16:41:04.614Z,536,28,6,article,"50 years ago, the first barcode was scanned at a grocery store in Ohio —  a pack of Juicy Fruit. Today, another digital transformation is in progress, with AI poised to shape the next 50 years of retail.",https://www.linkedin.com/posts/fidjisimo_50-years-ago-the-first-barcode-was-scanned-activity-7211770454691184640-ZVF1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADRLxmYBjQllh69blscrM6WMVeCVic4YoOs
Fidji Simo,fidjisimo,2025-01-22T18:00:01.781Z,543,9,21,linkedinVideo,"So proud to see the power of Community Carts coming to life in real-time for LA last week. Nearly 6,000 orders and over 45,000 items in one week — and we’re not done yet. LA still needs us. New Yorkers can catch a reminder of the power of community giving in Times Square today and anyone can head to https://lnkd.in/g-rk-t4j to send a cart of their own.",https://www.linkedin.com/posts/fidjisimo_so-proud-to-see-the-power-of-community-carts-activity-7287891775585755137-VAKo?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE0Wae8Bdw49TBBX9odwCVUCDyBMCOF71rc
Fidji Simo,fidjisimo,2024-07-09T15:51:38.509Z,517,35,7,article,Being back in my hometown of Sète reminded me of all the leadership lessons I learned from the fishing boat captains in my family and use every day. Sharing them with everyone in my newsletter today!,https://www.linkedin.com/posts/fidjisimo_being-back-in-my-hometown-of-s%C3%A8te-reminded-activity-7216469056197943297-CtCi?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADRLxmYBjQllh69blscrM6WMVeCVic4YoOs
Fidji Simo,fidjisimo,2025-01-12T22:16:30.035Z,532,14,85,article,"You can now donate the exact groceries and supplies that emergency centers in LA desperately need, and we’ll deliver these for you with no delivery or service fees. At Instacart we believe one of the most noble things one can do is to help feed others, and now is a critical time to do so. 

We’re also continuing to waive delivery fees on groceries and other essential goods for orders over $10 in Los Angeles County. 

Please share for everyone looking to contribute to relief efforts in a way that will make a huge difference: https://lnkd.in/gPfVcQ9A.",https://www.linkedin.com/posts/fidjisimo_instacart-launches-community-carts-for-10-activity-7284332439945068544-T9Z7?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE0Wae8Bdw49TBBX9odwCVUCDyBMCOF71rc
Fidji Simo,fidjisimo,2023-07-19T16:30:40.391Z,472,37,27,article,"The future of grocery is both online and in store, and AI has an important role to play in powering the experience — no matter how you choose to shop. 

I’m excited to share more on how AI can enhance the consumer shopping experience online and in store, bridge the gap between those shopping experiences, and help retailers optimize their in-store operations in today’s newsletter:",https://www.linkedin.com/posts/fidjisimo_the-future-of-grocery-is-both-online-and-activity-7087468798609428480-Wq8_?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADDbKyUBliJAU6h5u1uTmkzg1K3FEkbghHU
Fidji Simo,fidjisimo,2025-01-30T15:56:50.241Z,477,20,49,article,"So incredibly pumped for our first ever Super Bowl commercial! Watch it below, and during the game! Our marketing team really outdid themselves. And it was so insanely fun to be on the shoot (and meet the Old Spice Man 🤩).",https://www.linkedin.com/posts/fidjisimo_watch-iconic-mascots-pillsbury-doughboy-activity-7290759876144771072-3XW0?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE0Wae8Bdw49TBBX9odwCVUCDyBMCOF71rc
Fidji Simo,fidjisimo,2023-10-19T16:11:23.754Z,458,29,9,article,"One year ago, we launched Instacart Health, introducing a new technology infrastructure that today is powering high-impact food as medicine and nutrition intervention programs across the U.S. It’s been a big year for Instacart Health, and a critically important year in healthcare as even more players began to focus on connecting food and nutrition to health outcomes. We’re seeing providers, payers, nonprofits, and research institutes (this list goes on!) putting more resources than ever before behind scaling these programs — and we’re proud to help them do it. 

The one-year anniversary of Instacart Health felt like the perfect time to share an update on all the progress we’ve made and all the collaborative work we still have to do. More on this in my newsletter today:",https://www.linkedin.com/posts/fidjisimo_one-year-ago-we-launched-instacart-health-activity-7120803630957395968-AjS-?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADDbKyUBliJAU6h5u1uTmkzg1K3FEkbghHU
Fidji Simo,fidjisimo,2024-04-17T17:57:37.012Z,468,15,19,article,"Instacart + WeightWatchers = match made in heaven! The Instacart Developer Platform allows WeightWatchers members to browse 'Points'-friendly recipes directly in the WW app, shop ingredients, and get everything delivered to their doors via Instacart. Excited about this!",https://www.linkedin.com/posts/fidjisimo_making-nutritious-delicious-choices-easier-activity-7186422566012555265-DgiR?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFsquNIBL-Bah7UT0aAl0gV3gz4HeyE43g0
Fidji Simo,fidjisimo,2025-12-04T07:20:47.276Z,434,44,1,text,"Taking a sweet break from our regular AI programming to tell you that you’re missing out if you’re not buying my husband’s chocolate advent calendar 😄
I may have eaten all 24 chocolates in one day but I heard that’s not the intent :)

https://lnkd.in/gqX8jaeZ",https://www.linkedin.com/posts/fidjisimo_december-1st-is-finally-here-and-day-1-activity-7402245470661861376-PkbC?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAAZHa_MBjyPSifUwtJTumM7WvyEQp1ka14g
Fidji Simo,fidjisimo,2025-03-18T16:18:09.367Z,446,32,12,article,Proud of the team’s latest work applying AI to create a more personalized experience on Instacart that supports people’s health and dietary preferences. I wrote about why we need to do more as a country to accelerate food as medicine programs and how Instacart’s technology can help.,https://www.linkedin.com/posts/fidjisimo_proud-of-the-teams-latest-work-applying-activity-7307797470871240704-1U1c?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADEuMPsBItO1Ss0Do7bk9itVdUQhkJsHebI
Fidji Simo,fidjisimo,2025-04-09T16:14:58.117Z,454,19,10,article,Big moment for our ads ecosystem: Instacart Ads x Uber Eats now live for CPGs of all sizes 💪,https://www.linkedin.com/posts/fidjisimo_uber-advertising-taps-instacart-carrot-ads-activity-7315769201753808897-vaKS?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADEuMPsBItO1Ss0Do7bk9itVdUQhkJsHebI
Fidji Simo,fidjisimo,2025-11-18T17:08:26.428Z,426,35,8,text,"One of my goals in joining OpenAI was to build tools that help people feel more confident in their financial lives, because AI can be a meaningful source of economic empowerment.
So when Sasan Goodarzi approached me with this idea, we were immediately excited to deliver personalized, trusted financial intelligence directly in ChatGPT for people and businesses.
We’re also expanding our work together, with a $100M for Intuit to use our frontier models to power their agents and ChatGPT Enterprise to help their employees boost their productivity.
Couldn’t ask for a better partner. Let’s build!",https://www.linkedin.com/posts/fidjisimo_imagine-asking-chatgpt-how-can-i-pay-off-activity-7396595152414269440-UXpi?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjBloEBCoRBULr0MiXfwMUhIt-tIPpF5F8
Fidji Simo,fidjisimo,2024-11-11T17:01:01.032Z,408,18,7,article,"Instacart’s Caper Carts are leading the way in bringing edge AI to retail. In my newsletter today, I lay out the importance of edge AI and what it means for the future as we apply the power of AI to more parts of our physical world.",https://www.linkedin.com/posts/fidjisimo_instacarts-caper-carts-are-leading-the-way-activity-7261784998284795904-eG_O?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADVQx30BSKw-4RPuvwIzJnoG8AqJtvBc4vY
Fidji Simo,fidjisimo,2026-02-11T09:10:26.338Z,382,19,4,text,"Very wide-ranging conversation from my living room on everything OpenAI… from ChatGPT to Codex, ads, Health, Sora and more. Starts at 32 mins. Thanks Alex Heath for having me!",https://www.linkedin.com/posts/fidjisimo_openais-fidji-simo-on-ads-in-chatgpt-and-activity-7427277827974090752-gD6i?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAAZHa_MBjyPSifUwtJTumM7WvyEQp1ka14g
Fidji Simo,fidjisimo,2024-04-23T17:08:35.257Z,376,23,8,article,"When I got sick five years ago, I asked all the biotech companies I knew why there weren’t more drugs developed for neuroimmune conditions despite the fact that they destroy the lives of tens of millions of people. They all said the same thing: there isn’t enough well-characterized patient data to understand these conditions at the biological level, making it really risky for pharma to invest.

At Metrodora Foundation, we’re now closing this gap. Today we’re officially launching MetX, our landmark study and set of data collection tools to collect 360 patient data across clinical data, wearables, biological samples, etc. That way, we’ll get a full view of patients from their genetics to their immune system to their reported symptoms. And with the rise of AI, having the right data sets to be able to leverage all the advances in AI has only become more urgent. We’re excited to make these data sets available to any researcher who wants to push the field forward, and are grateful to all the other disease foundations that are joining us in this fight. I'm so proud of this work and so hopeful for what it might enable. Let’s go find cures. 

PS: Building these data sets isn’t cheap. Other disease foundations have spent hundreds of millions of dollars to build these. We believe we can do it much more efficiently thanks to the direct access to patients we have through Metrodora Institute, but every $100-500 you donate means one more genetic test or immune profiling test we can run on a patient, getting us closer to a full mapping of this population. We’re grateful for any help.",https://www.linkedin.com/posts/fidjisimo_announcing-met-x-the-next-step-in-understanding-activity-7188584554591326208-T2ft?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFsquNIBL-Bah7UT0aAl0gV3gz4HeyE43g0
Fidji Simo,fidjisimo,2026-02-05T07:57:08.744Z,355,26,15,article,"This was a special podcast because I’ve admired Mark Hyman, MD for a long time: his approach to “food as medicine” inspired a lot of what I built at Instacart, and his focus on finding the root causes of illness inspired a lot of my healthcare initiatives. Here we talk about my personal health journey, the launch of ChatGPT Health and how OpenAI is approaching healthcare, and what I’m building to cure chronic illnesses at ChronicleBio. Thanks Mark for the great convo!",https://www.linkedin.com/posts/fidjisimo_how-openai-is-helping-people-take-control-activity-7425085055934533632-diD6?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAAZHa_MBjyPSifUwtJTumM7WvyEQp1ka14g
Fidji Simo,fidjisimo,2024-12-19T21:47:26.081Z,338,41,3,text,"Thank you San Francisco Business Times and Sara B. for the honor of naming me Executive of the Year! It’s been another big year for Instacart, and I’m even more excited about what’s ahead!",https://www.linkedin.com/posts/fidjisimo_executive-of-the-year-how-fidji-simo-flipped-activity-7275627816497397760-pRt6?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADVQx30BSKw-4RPuvwIzJnoG8AqJtvBc4vY
Fidji Simo,fidjisimo,2024-09-23T16:05:00.037Z,347,22,6,article,"Even though AI can generate code and images, I think it’s more important than ever to help kids develop the mindsets of engineers and artists. When we foster this combination of structured, critical thinking skills and an uninhibited creative practice, we empower our kids to grow up with the belief that anything is possible and the ability to bring their dreams to life. More in my newsletter today.",https://www.linkedin.com/posts/fidjisimo_even-though-ai-can-generate-code-and-images-activity-7244013895835664384-DaCL?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADRLxmYBjQllh69blscrM6WMVeCVic4YoOs
Fidji Simo,fidjisimo,2026-01-08T21:02:49.194Z,342,16,8,text,"After yesterday’s news focused on bringing ChatGPT Health to consumers, today’s news is about bringing AI to providers and health systems!",https://www.linkedin.com/posts/fidjisimo_another-one-soon-after-chatgpt-health-activity-7415135917075771392-Pz0Y?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAAZHa_MBjyPSifUwtJTumM7WvyEQp1ka14g
Fidji Simo,fidjisimo,2024-07-08T21:35:28.303Z,335,15,15,article,Our smart carts are coming to a retailer near you!,https://www.linkedin.com/posts/fidjisimo_instacarts-ai-powered-smart-carts-which-activity-7216193195959803904-u8Wo?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADRLxmYBjQllh69blscrM6WMVeCVic4YoOs
Fidji Simo,fidjisimo,2024-09-12T14:47:28.414Z,305,32,3,article,"For the last decade+, I have had the extreme privilege to be coached by the inimitable Katia Verresen. I can say with absolute certainty that I would not have had the career I’ve had without her tools. Like Katia, I believe that we are born creators and that the best way to fulfill our mission on this earth is to create with joy, meaning and inner power. Her Foundations of Inner Power fellowship is something I’m putting all the leaders I manage through, because it pays dividends not just immediately in how they create at work, but often also transforms how they create in their lives. If you want to learn more, she’s sharing her magic in this great FastCo article.",https://www.linkedin.com/posts/fidjisimo_shes-coached-execs-at-amazon-airbnb-and-activity-7240008118993088514-QkR1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADRLxmYBjQllh69blscrM6WMVeCVic4YoOs
Fidji Simo,fidjisimo,2024-02-28T23:17:40.888Z,311,24,4,text,Grateful to CNBC for the recognition; so many inspiring women on this list!,https://www.linkedin.com/posts/fidjisimo_fidji-simo-activity-7168746107492032513-iDnJ?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC2YztMBWYYcZ4Slj-rXHa8LaAFoM32zLlU
Fidji Simo,fidjisimo,2025-05-01T14:03:38.431Z,308,18,10,article,"We’re in the business of offering retailers the best technologies for them to grow. That’s why I’m thrilled to welcome Wynshop to Instacart! They’ve built incredible enterprise tools for retailers in the U.S. and beyond. By joining forces, we’ll strengthen our own tech stack and expand the reach of our enterprise offering — bringing more value to even more retailers across the industry. More on the news here:",https://www.linkedin.com/posts/fidjisimo_instacart-acquires-wynshop-to-accelerate-activity-7323708684998508545-TkGv?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADEuMPsBItO1Ss0Do7bk9itVdUQhkJsHebI
Fidji Simo,fidjisimo,2024-02-26T21:45:52.918Z,308,8,1,text,"It was a pleasure reflecting with Sequoia Capital on my career and the last few years at Instacart. A big thank you to Michael Moritz, Ravi Gupta and the whole Sequoia team for having supported the company and I so much on this journey.",https://www.linkedin.com/posts/fidjisimo_fidji-simo-delivering-instacarts-next-chapter-activity-7167998229660286976-n5S-?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC2YztMBWYYcZ4Slj-rXHa8LaAFoM32zLlU
Fidji Simo,fidjisimo,2025-01-23T20:52:30.124Z,295,18,11,article,AI agents will make so many aspects of our daily lives much simpler. Combining them with tools like Instacart that can get groceries to your door in less than an hour is pure magic! Excited to see OpenAI’s Operator go live today and to have Instacart be on the leading edge of agent-driven shopping. Learn more about how we continue to lean into AI.,https://www.linkedin.com/posts/fidjisimo_ordering-groceries-with-an-ai-agent-activity-7288297567547731970-98nn?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE0Wae8Bdw49TBBX9odwCVUCDyBMCOF71rc
Fidji Simo,fidjisimo,2024-11-24T18:22:43.405Z,293,11,15,article,An amazing segment from CBS Sunday Morning on our famous Caper Carts! Nothing more rewarding than to hear our customers say that using these carts is the highlight of their week. We’re turning a chore into entertainment!,https://www.linkedin.com/posts/fidjisimo_a-new-generation-of-shopping-cart-with-gps-activity-7266516602580275200-LLgP?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADVQx30BSKw-4RPuvwIzJnoG8AqJtvBc4vY
Fidji Simo,fidjisimo,2025-02-11T16:54:39.720Z,273,26,1,article,"It was a big two days at the AI Summit in Paris, and I wanted to share some of what I spoke about on how we can accelerate scientific and medical breakthroughs. Data infrastructure isn’t the sexiest topic, but it’s fundamental to unlocking the power of AI to drive transformational discoveries.",https://www.linkedin.com/posts/fidjisimo_it-was-a-big-two-days-at-the-ai-summit-in-activity-7295123082581549056-Zcxl?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADEuMPsBItO1Ss0Do7bk9itVdUQhkJsHebI
Fidji Simo,fidjisimo,2024-01-30T00:50:13.593Z,265,33,6,text,Very proud to be partnering with the administration to scale Food-As-Medicine programs! Health starts in the kitchen.,https://www.linkedin.com/posts/fidjisimo_biden-administration-to-launch-instacart-activity-7157897761256824832-EXS_?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC2YztMBWYYcZ4Slj-rXHa8LaAFoM32zLlU
Fidji Simo,fidjisimo,2024-01-26T21:34:55.134Z,281,15,5,text,This story brought tears to my eyes. Food is more than sustenance - it’s also how we show love and how we find comfort. So glad Instacart can help in tough times. I love my job.,https://www.linkedin.com/posts/fidjisimo_i-saw-this-letter-today-as-a-funeral-directors-activity-7156761446880600064-3Bux?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC2YztMBWYYcZ4Slj-rXHa8LaAFoM32zLlU
Fidji Simo,fidjisimo,2025-02-19T16:37:20.319Z,283,11,24,linkedinVideo,"The fires in LA are thankfully out, but there is still so much to do to help the city recover. 
Today Instacart is launching Classroom Carts to support 28 local schools and nearly 15,000 students that were impacted by this devastating disaster, and our board has donated $1M to get the campaign started. Now anyone in the country can donate the exact items that schools have said they need after classrooms, libraries and other resources were destroyed. 

Please share so we can help students and teachers get back to a learning environment where they can thrive.
https://lnkd.in/g4RkdCsT",https://www.linkedin.com/posts/fidjisimo_the-fires-in-la-are-thankfully-out-but-there-activity-7298017825942642688-X7nt?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADEuMPsBItO1Ss0Do7bk9itVdUQhkJsHebI
Fidji Simo,fidjisimo,2025-04-22T16:01:00.056Z,239,28,4,article,l'Opinion asked me to share my perspective on what it means to dare in 2025. Here is my answer:,https://www.linkedin.com/posts/fidjisimo_lopinion-asked-me-to-share-my-perspective-activity-7320476728923979777-dNbY?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADEuMPsBItO1Ss0Do7bk9itVdUQhkJsHebI
Fidji Simo,fidjisimo,2024-05-08T15:18:23.611Z,245,6,2,text,This. :),https://www.linkedin.com/posts/fidjisimo_eatstacart-ubereats-instacart-activity-7193992641322143745-MZbI?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFsquNIBL-Bah7UT0aAl0gV3gz4HeyE43g0
Fidji Simo,fidjisimo,2024-07-23T16:14:32.927Z,231,16,5,article,"“For its practical use of AI, Instacart’s Caper Cart is a winner of Fast Company’s 2024 Innovation by Design Awards.”
Such a compliment since we obsess over creating technology that improves people’s lives in very practical ways. Proud of the team!",https://www.linkedin.com/posts/fidjisimo_this-ai-powered-shopping-cart-is-replacing-activity-7221548251043307522-p9Pc?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADRLxmYBjQllh69blscrM6WMVeCVic4YoOs
